additional_loans,installment_rate,account_status,applicant_age,housing_status,dependents,residence_years,is_foreign,property_value,repayment_history,guarantor,loan_amount,marital_gender,savings_category,num_existing_loans,employment_term,has_phone,loan_purpose,occupation,loan_duration,target
b'none',2.0,b'0<=X<200',23.0,b'own',1.0,2.0,b'yes',b'car',b'existing paid',b'none',15672.0,b'male single',b'<100',1.0,b'1<=X<4',b'yes',b'business',b'skilled',48.0,b'bad'
b'none',4.0,b'no checking',34.0,b'own',1.0,4.0,b'yes',b'car',b'critical/other existing credit',b'none',6614.0,b'male single',b'<100',2.0,b'>=7',b'yes',b'new car',b'high qualif/self emp/mgmt',36.0,b'good'
b'bank',3.0,b'no checking',40.0,b'rent',2.0,4.0,b'yes',b'real estate',b'all paid',b'guarantor',7824.0,b'male single',b'no known savings',2.0,b'<1',b'yes',b'used car',b'skilled',28.0,b'good'
b'stores',4.0,b'<0',43.0,b'own',2.0,4.0,b'yes',b'car',b'critical/other existing credit',b'none',2442.0,b'male single',b'<100',4.0,b'>=7',b'yes',b'business',b'high qualif/self emp/mgmt',27.0,b'good'
b'none',4.0,b'no checking',46.0,b'own',1.0,4.0,b'yes',b'car',b'critical/other existing credit',b'none',1829.0,b'male single',b'<100',2.0,b'>=7',b'yes',b'radio/tv',b'skilled',15.0,b'good'
b'bank',4.0,b'<0',38.0,b'own',1.0,4.0,b'no',b'life insurance',b'critical/other existing credit',b'none',2171.0,b'male single',b'<100',2.0,b'1<=X<4',b'none',b'new car',b'unskilled resident',12.0,b'good'
b'none',3.0,b'0<=X<200',34.0,b'own',1.0,4.0,b'yes',b'car',b'critical/other existing credit',b'none',5800.0,b'male single',b'<100',2.0,b'1<=X<4',b'yes',b'used car',b'skilled',36.0,b'good'
b'none',4.0,b'no checking',29.0,b'own',1.0,3.0,b'yes',b'life insurance',b'critical/other existing credit',b'none',1169.0,b'male single',b'no known savings',2.0,b'1<=X<4',b'yes',b'radio/tv',b'skilled',18.0,b'good'
b'stores',3.0,b'no checking',31.0,b'own',2.0,2.0,b'yes',b'car',b'delayed previously',b'none',8947.0,b'male single',b'no known savings',1.0,b'4<=X<7',b'yes',b'used car',b'high qualif/self emp/mgmt',36.0,b'good'
b'none',4.0,b'<0',28.0,b'rent',1.0,4.0,b'yes',b'life insurance',b'existing paid',b'none',2606.0,b'female div/dep/mar',b'<100',1.0,b'<1',b'yes',b'radio/tv',b'high qualif/self emp/mgmt',21.0,b'good'
b'none',3.0,b'no checking',35.0,b'own',1.0,2.0,b'no',b'life insurance',b'critical/other existing credit',b'none',1592.0,b'female div/dep/mar',b'>=1000',1.0,b'4<=X<7',b'none',b'furniture/equipment',b'skilled',12.0,b'good'
b'bank',1.0,b'no checking',33.0,b'rent',1.0,4.0,b'yes',b'real estate',b'existing paid',b'none',2186.0,b'female div/dep/mar',b'no known savings',1.0,b'4<=X<7',b'none',b'furniture/equipment',b'unskilled resident',15.0,b'good'
b'none',2.0,b'<0',42.0,b'own',1.0,3.0,b'yes',b'car',b'existing paid',b'co applicant',4153.0,b'male single',b'<100',1.0,b'1<=X<4',b'none',b'furniture/equipment',b'skilled',18.0,b'bad'
b'bank',2.0,b'<0',43.0,b'rent',1.0,4.0,b'yes',b'life insurance',b'critical/other existing credit',b'guarantor',2625.0,b'male single',b'<100',1.0,b'>=7',b'yes',b'new car',b'skilled',16.0,b'bad'
b'none',2.0,b'no checking',44.0,b'own',1.0,4.0,b'yes',b'real estate',b'critical/other existing credit',b'none',3485.0,b'male div/sep',b'no known savings',2.0,b'<1',b'yes',b'new car',b'skilled',20.0,b'good'
b'none',2.0,b'no checking',42.0,b'for free',1.0,4.0,b'yes',b'no known property',b'critical/other existing credit',b'none',10477.0,b'male single',b'no known savings',2.0,b'>=7',b'none',b'used car',b'skilled',36.0,b'good'
b'none',4.0,b'no checking',40.0,b'rent',1.0,2.0,b'yes',b'real estate',b'existing paid',b'none',1386.0,b'male mar/wid',b'no known savings',1.0,b'1<=X<4',b'yes',b'radio/tv',b'skilled',15.0,b'good'
b'none',4.0,b'no checking',36.0,b'own',1.0,1.0,b'yes',b'real estate',b'existing paid',b'none',1278.0,b'male single',b'<100',1.0,b'>=7',b'yes',b'radio/tv',b'high qualif/self emp/mgmt',24.0,b'good'
b'none',2.0,b'<0',20.0,b'rent',2.0,2.0,b'yes',b'real estate',b'existing paid',b'none',1107.0,b'male single',b'<100',1.0,b'1<=X<4',b'yes',b'radio/tv',b'high qualif/self emp/mgmt',12.0,b'good'
b'none',2.0,b'<0',24.0,b'own',1.0,2.0,b'no',b'real estate',b'existing paid',b'co applicant',3763.0,b'male single',b'no known savings',1.0,b'4<=X<7',b'none',b'new car',b'unskilled resident',21.0,b'good'
b'none',2.0,b'0<=X<200',27.0,b'own',1.0,2.0,b'yes',b'car',b'existing paid',b'none',3711.0,b'male mar/wid',b'no known savings',1.0,b'1<=X<4',b'none',b'education',b'skilled',36.0,b'good'
b'none',1.0,b'no checking',46.0,b'own',1.0,2.0,b'yes',b'life insurance',b'delayed previously',b'none',3594.0,b'female div/dep/mar',b'<100',2.0,b'<1',b'none',b'used car',b'unskilled resident',15.0,b'good'
b'none',1.0,b'0<=X<200',33.0,b'own',1.0,2.0,b'yes',b'real estate',b'existing paid',b'none',3195.0,b'female div/dep/mar',b'no known savings',1.0,b'1<=X<4',b'none',b'new car',b'unskilled resident',9.0,b'good'
b'none',4.0,b'no checking',34.0,b'own',1.0,4.0,b'yes',b'real estate',b'delayed previously',b'none',4454.0,b'female div/dep/mar',b'<100',2.0,b'1<=X<4',b'none',b'radio/tv',b'skilled',36.0,b'good'
b'bank',2.0,b'0<=X<200',25.0,b'own',1.0,4.0,b'yes',b'car',b'critical/other existing credit',b'none',4736.0,b'female div/dep/mar',b'<100',1.0,b'<1',b'none',b'furniture/equipment',b'unskilled resident',24.0,b'bad'
b'none',2.0,b'0<=X<200',25.0,b'own',1.0,4.0,b'yes',b'car',b'existing paid',b'none',2991.0,b'female div/dep/mar',b'no known savings',1.0,b'>=7',b'none',b'radio/tv',b'skilled',30.0,b'good'
b'none',1.0,b'no checking',28.0,b'own',1.0,2.0,b'yes',b'real estate',b'existing paid',b'none',2142.0,b'male div/sep',b'>=1000',1.0,b'>=7',b'yes',b'business',b'skilled',11.0,b'good'
b'none',4.0,b'<0',31.0,b'rent',1.0,2.0,b'yes',b'life insurance',b'all paid',b'none',3161.0,b'male single',b'<100',1.0,b'1<=X<4',b'yes',b'business',b'skilled',24.0,b'bad'
b'bank',1.0,b'0<=X<200',32.0,b'own',1.0,2.0,b'no',b'life insurance',b'no credits/all paid',b'none',18424.0,b'female div/dep/mar',b'<100',1.0,b'1<=X<4',b'yes',b'other',b'high qualif/self emp/mgmt',48.0,b'bad'
b'none',1.0,b'no checking',32.0,b'own',2.0,2.0,b'yes',b'real estate',b'existing paid',b'co applicant',2848.0,b'male single',b'100<=X<500',1.0,b'1<=X<4',b'none',b'used car',b'skilled',10.0,b'good'
b'bank',1.0,b'<0',68.0,b'own',1.0,4.0,b'yes',b'no known property',b'existing paid',b'none',14896.0,b'male single',b'<100',1.0,b'>=7',b'yes',b'new car',b'high qualif/self emp/mgmt',6.0,b'bad'
b'none',1.0,b'<0',33.0,b'own',1.0,1.0,b'yes',b'life insurance',b'existing paid',b'none',2359.0,b'male div/sep',b'100<=X<500',1.0,b'unemployed',b'none',b'furniture/equipment',b'skilled',24.0,b'bad'
b'none',4.0,b'<0',39.0,b'rent',1.0,2.0,b'yes',b'life insurance',b'existing paid',b'none',3345.0,b'male single',b'<100',1.0,b'>=7',b'yes',b'furniture/equipment',b'high qualif/self emp/mgmt',24.0,b'bad'
b'none',4.0,b'no checking',28.0,b'own',1.0,2.0,b'yes',b'no known property',b'critical/other existing credit',b'none',1817.0,b'female div/dep/mar',b'<100',2.0,b'1<=X<4',b'none',b'furniture/equipment',b'skilled',18.0,b'good'
b'none',4.0,b'no checking',37.0,b'own',1.0,1.0,b'yes',b'car',b'delayed previously',b'none',12749.0,b'male single',b'500<=X<1000',1.0,b'4<=X<7',b'yes',b'radio/tv',b'high qualif/self emp/mgmt',48.0,b'good'
b'none',3.0,b'<0',22.0,b'rent',1.0,4.0,b'yes',b'life insurance',b'existing paid',b'none',1366.0,b'female div/dep/mar',b'<100',1.0,b'<1',b'none',b'radio/tv',b'skilled',9.0,b'bad'
b'none',3.0,b'0<=X<200',30.0,b'rent',2.0,4.0,b'yes',b'life insurance',b'existing paid',b'none',2002.0,b'male single',b'<100',1.0,b'4<=X<7',b'yes',b'new car',b'skilled',12.0,b'good'
b'bank',2.0,b'<0',55.0,b'own',1.0,1.0,b'yes',b'life insurance',b'all paid',b'none',6872.0,b'male div/sep',b'<100',1.0,b'<1',b'yes',b'furniture/equipment',b'skilled',24.0,b'bad'
b'bank',4.0,b'<0',46.0,b'own',1.0,2.0,b'yes',b'car',b'all paid',b'none',697.0,b'male single',b'<100',2.0,b'<1',b'yes',b'new car',b'skilled',12.0,b'bad'
b'none',4.0,b'<0',21.0,b'rent',1.0,4.0,b'yes',b'life insurance',b'critical/other existing credit',b'none',1049.0,b'female div/dep/mar',b'<100',1.0,b'<1',b'none',b'furniture/equipment',b'skilled',18.0,b'good'
b'stores',4.0,b'<0',39.0,b'for free',2.0,4.0,b'yes',b'no known property',b'existing paid',b'none',10297.0,b'male single',b'<100',3.0,b'4<=X<7',b'yes',b'used car',b'skilled',48.0,b'bad'
b'none',4.0,b'no checking',58.0,b'own',1.0,4.0,b'yes',b'car',b'existing paid',b'none',1867.0,b'male single',b'no known savings',1.0,b'>=7',b'yes',b'radio/tv',b'skilled',30.0,b'good'
b'none',4.0,b'<0',43.0,b'own',2.0,2.0,b'yes',b'real estate',b'delayed previously',b'none',1344.0,b'male single',b'<100',2.0,b'1<=X<4',b'none',b'new car',b'unskilled resident',12.0,b'good'
b'none',4.0,b'<0',24.0,b'own',1.0,1.0,b'no',b'life insurance',b'existing paid',b'co applicant',1747.0,b'male single',b'<100',1.0,b'<1',b'none',b'furniture/equipment',b'unskilled resident',24.0,b'good'
b'none',4.0,b'0<=X<200',22.0,b'own',1.0,2.0,b'yes',b'car',b'existing paid',b'none',1670.0,b'female div/dep/mar',b'<100',1.0,b'<1',b'yes',b'radio/tv',b'skilled',9.0,b'bad'
b'none',3.0,b'no checking',30.0,b'own',1.0,1.0,b'yes',b'real estate',b'critical/other existing credit',b'none',1224.0,b'male single',b'<100',2.0,b'1<=X<4',b'none',b'new car',b'skilled',9.0,b'good'
b'none',4.0,b'no checking',42.0,b'own',2.0,4.0,b'yes',b'life insurance',b'critical/other existing credit',b'none',522.0,b'male single',b'500<=X<1000',2.0,b'>=7',b'yes',b'radio/tv',b'skilled',12.0,b'good'
b'bank',4.0,b'<0',23.0,b'own',1.0,1.0,b'yes',b'car',b'existing paid',b'none',1498.0,b'female div/dep/mar',b'<100',1.0,b'1<=X<4',b'none',b'radio/tv',b'skilled',12.0,b'good'
b'stores',4.0,b'0<=X<200',30.0,b'own',1.0,3.0,b'yes',b'no known property',b'delayed previously',b'none',1919.0,b'male single',b'100<=X<500',2.0,b'<1',b'none',b'radio/tv',b'high qualif/self emp/mgmt',30.0,b'bad'
b'none',3.0,b'>=200',28.0,b'own',1.0,2.0,b'yes',b'real estate',b'existing paid',b'none',745.0,b'female div/dep/mar',b'<100',1.0,b'1<=X<4',b'none',b'radio/tv',b'unskilled resident',9.0,b'bad'
b'none',4.0,b'0<=X<200',30.0,b'rent',1.0,3.0,b'yes',b'car',b'existing paid',b'none',2063.0,b'male mar/wid',b'<100',1.0,b'<1',b'yes',b'radio/tv',b'high qualif/self emp/mgmt',6.0,b'good'
b'none',4.0,b'0<=X<200',42.0,b'for free',1.0,4.0,b'yes',b'no known property',b'existing paid',b'none',6288.0,b'male single',b'<100',1.0,b'1<=X<4',b'none',b'education',b'skilled',60.0,b'bad'
b'none',2.0,b'no checking',46.0,b'own',2.0,4.0,b'yes',b'life insurance',b'critical/other existing credit',b'none',6842.0,b'male single',b'no known savings',2.0,b'1<=X<4',b'yes',b'used car',b'high qualif/self emp/mgmt',24.0,b'good'
b'none',2.0,b'no checking',45.0,b'own',2.0,3.0,b'yes',b'life insurance',b'existing paid',b'none',3527.0,b'male single',b'no known savings',1.0,b'<1',b'yes',b'new car',b'high qualif/self emp/mgmt',12.0,b'good'
b'none',3.0,b'no checking',31.0,b'own',2.0,2.0,b'no',b'real estate',b'existing paid',b'none',1546.0,b'male single',b'<100',1.0,b'1<=X<4',b'none',b'new car',b'unskilled resident',10.0,b'good'
b'stores',4.0,b'no checking',31.0,b'own',1.0,2.0,b'yes',b'car',b'existing paid',b'none',929.0,b'male single',b'no known savings',1.0,b'4<=X<7',b'yes',b'furniture/equipment',b'skilled',24.0,b'good'
b'none',2.0,b'no checking',42.0,b'own',2.0,1.0,b'yes',b'real estate',b'critical/other existing credit',b'none',1455.0,b'male single',b'<100',3.0,b'4<=X<7',b'none',b'new car',b'unskilled resident',4.0,b'good'
b'none',4.0,b'<0',46.0,b'rent',1.0,1.0,b'yes',b'life insurance',b'existing paid',b'guarantor',1845.0,b'female div/dep/mar',b'<100',1.0,b'<1',b'none',b'furniture/equipment',b'skilled',15.0,b'good'
b'none',1.0,b'0<=X<200',30.0,b'own',1.0,1.0,b'yes',b'car',b'no credits/all paid',b'none',8358.0,b'female div/dep/mar',b'500<=X<1000',2.0,b'<1',b'none',b'new car',b'skilled',48.0,b'good'
b'none',4.0,b'<0',30.0,b'for free',2.0,4.0,b'yes',b'no known property',b'all paid',b'none',3349.0,b'male single',b'500<=X<1000',1.0,b'<1',b'yes',b'furniture/equipment',b'skilled',24.0,b'bad'
b'none',4.0,b'no checking',38.0,b'own',1.0,4.0,b'yes',b'no known property',b'existing paid',b'none',2859.0,b'male single',b'no known savings',1.0,b'unemployed',b'yes',b'new car',b'high qualif/self emp/mgmt',12.0,b'good'
b'none',4.0,b'no checking',43.0,b'own',2.0,1.0,b'yes',b'life insurance',b'existing paid',b'co applicant',1533.0,b'male mar/wid',b'<100',1.0,b'<1',b'none',b'furniture/equipment',b'unskilled resident',18.0,b'bad'
b'none',2.0,b'no checking',31.0,b'own',1.0,4.0,b'yes',b'car',b'existing paid',b'none',3621.0,b'male single',b'100<=X<500',2.0,b'>=7',b'none',b'radio/tv',b'skilled',24.0,b'bad'
b'none',3.0,b'0<=X<200',40.0,b'own',2.0,3.0,b'yes',b'car',b'critical/other existing credit',b'none',3590.0,b'male mar/wid',b'<100',3.0,b'unemployed',b'yes',b'business',b'unemp/unskilled non res',18.0,b'good'
b'none',2.0,b'<0',24.0,b'own',1.0,1.0,b'yes',b'car',b'delayed previously',b'none',2145.0,b'male single',b'<100',2.0,b'4<=X<7',b'yes',b'business',b'skilled',36.0,b'bad'
b'none',3.0,b'0<=X<200',28.0,b'rent',1.0,4.0,b'yes',b'car',b'existing paid',b'none',4113.0,b'female div/dep/mar',b'500<=X<1000',1.0,b'<1',b'none',b'used car',b'skilled',24.0,b'bad'
b'none',4.0,b'no checking',26.0,b'own',1.0,2.0,b'yes',b'car',b'existing paid',b'none',10974.0,b'female div/dep/mar',b'<100',2.0,b'unemployed',b'yes',b'furniture/equipment',b'high qualif/self emp/mgmt',36.0,b'bad'
b'none',4.0,b'<0',29.0,b'own',1.0,4.0,b'yes',b'life insurance',b'existing paid',b'guarantor',1893.0,b'female div/dep/mar',b'<100',1.0,b'1<=X<4',b'yes',b'new car',b'skilled',12.0,b'good'
b'none',4.0,b'<0',57.0,b'rent',1.0,4.0,b'yes',b'life insurance',b'critical/other existing credit',b'none',1231.0,b'female div/dep/mar',b'>=1000',2.0,b'>=7',b'yes',b'radio/tv',b'high qualif/self emp/mgmt',24.0,b'good'
b'stores',4.0,b'>=200',49.0,b'own',1.0,4.0,b'yes',b'life insurance',b'critical/other existing credit',b'none',3656.0,b'male single',b'no known savings',2.0,b'>=7',b'none',b'radio/tv',b'unskilled resident',30.0,b'good'
b'none',2.0,b'0<=X<200',37.0,b'own',1.0,4.0,b'yes',b'real estate',b'critical/other existing credit',b'none',1154.0,b'male single',b'<100',3.0,b'>=7',b'none',b'radio/tv',b'unskilled resident',9.0,b'good'
b'none',3.0,b'<0',45.0,b'own',1.0,2.0,b'yes',b'car',b'existing paid',b'none',4006.0,b'male single',b'<100',1.0,b'1<=X<4',b'none',b'new car',b'unskilled resident',28.0,b'bad'
b'none',4.0,b'0<=X<200',30.0,b'for free',1.0,4.0,b'yes',b'no known property',b'existing paid',b'none',3069.0,b'male single',b'100<=X<500',1.0,b'>=7',b'none',b'furniture/equipment',b'skilled',24.0,b'good'
b'none',2.0,b'no checking',30.0,b'rent',1.0,2.0,b'yes',b'real estate',b'critical/other existing credit',b'none',1740.0,b'male mar/wid',b'<100',2.0,b'>=7',b'none',b'radio/tv',b'skilled',6.0,b'good'
b'none',1.0,b'0<=X<200',47.0,b'own',1.0,4.0,b'yes',b'life insurance',b'delayed previously',b'none',2353.0,b'male div/sep',b'<100',2.0,b'1<=X<4',b'none',b'new car',b'skilled',21.0,b'good'
b'none',3.0,b'no checking',29.0,b'own',1.0,2.0,b'yes',b'no known property',b'existing paid',b'none',3556.0,b'male single',b'no known savings',1.0,b'1<=X<4',b'none',b'new car',b'skilled',15.0,b'good'
b'bank',3.0,b'no checking',35.0,b'own',1.0,2.0,b'yes',b'car',b'existing paid',b'none',2397.0,b'male single',b'500<=X<1000',2.0,b'>=7',b'yes',b'radio/tv',b'skilled',24.0,b'bad'
b'none',3.0,b'0<=X<200',22.0,b'own',1.0,1.0,b'yes',b'life insurance',b'existing paid',b'none',454.0,b'male mar/wid',b'<100',1.0,b'<1',b'none',b'repairs',b'unskilled resident',6.0,b'good'
b'none',4.0,b'0<=X<200',26.0,b'own',1.0,1.0,b'yes',b'car',b'existing paid',b'none',1715.0,b'female div/dep/mar',b'no known savings',1.0,b'1<=X<4',b'none',b'radio/tv',b'skilled',30.0,b'good'
b'none',4.0,b'0<=X<200',23.0,b'own',1.0,2.0,b'yes',b'life insurance',b'critical/other existing credit',b'none',2520.0,b'male single',b'500<=X<1000',2.0,b'1<=X<4',b'none',b'radio/tv',b'unskilled resident',27.0,b'bad'
b'bank',4.0,b'no checking',54.0,b'rent',1.0,2.0,b'yes',b'car',b'existing paid',b'none',3568.0,b'female div/dep/mar',b'<100',1.0,b'>=7',b'yes',b'radio/tv',b'high qualif/self emp/mgmt',15.0,b'good'
b'none',2.0,b'no checking',29.0,b'rent',1.0,4.0,b'yes',b'life insurance',b'existing paid',b'none',7166.0,b'male mar/wid',b'no known savings',1.0,b'4<=X<7',b'yes',b'radio/tv',b'skilled',42.0,b'good'
b'none',1.0,b'<0',40.0,b'own',2.0,2.0,b'yes',b'real estate',b'critical/other existing credit',b'none',3939.0,b'male single',b'<100',2.0,b'1<=X<4',b'none',b'new car',b'unskilled resident',11.0,b'good'
b'none',4.0,b'0<=X<200',22.0,b'own',1.0,2.0,b'yes',b'real estate',b'existing paid',b'guarantor',1514.0,b'male single',b'100<=X<500',1.0,b'1<=X<4',b'none',b'repairs',b'skilled',15.0,b'good'
b'none',1.0,b'no checking',43.0,b'own',2.0,4.0,b'yes',b'life insurance',b'existing paid',b'none',7393.0,b'male single',b'<100',1.0,b'1<=X<4',b'none',b'new car',b'unskilled resident',24.0,b'good'
b'none',1.0,b'<0',29.0,b'rent',1.0,4.0,b'yes',b'no known property',b'all paid',b'co applicant',1193.0,b'female div/dep/mar',b'<100',2.0,b'unemployed',b'none',b'new car',b'unemp/unskilled non res',24.0,b'bad'
b'none',4.0,b'<0',36.0,b'rent',1.0,4.0,b'yes',b'no known property',b'existing paid',b'co applicant',7297.0,b'male single',b'<100',1.0,b'>=7',b'none',b'business',b'skilled',60.0,b'bad'
b'none',4.0,b'no checking',33.0,b'own',1.0,2.0,b'yes',b'car',b'critical/other existing credit',b'none',2831.0,b'female div/dep/mar',b'<100',1.0,b'1<=X<4',b'yes',b'radio/tv',b'skilled',30.0,b'good'
b'none',3.0,b'>=200',57.0,b'own',1.0,3.0,b'yes',b'car',b'existing paid',b'none',1258.0,b'female div/dep/mar',b'500<=X<1000',1.0,b'1<=X<4',b'none',b'radio/tv',b'unskilled resident',24.0,b'good'
b'none',2.0,b'0<=X<200',64.0,b'own',1.0,3.0,b'yes',b'real estate',b'existing paid',b'guarantor',753.0,b'female div/dep/mar',b'<100',1.0,b'1<=X<4',b'none',b'radio/tv',b'skilled',6.0,b'good'
b'none',4.0,b'0<=X<200',42.0,b'own',1.0,2.0,b'yes',b'life insurance',b'delayed previously',b'none',2427.0,b'male single',b'no known savings',2.0,b'>=7',b'none',b'business',b'skilled',18.0,b'good'
b'none',4.0,b'no checking',47.0,b'own',2.0,4.0,b'yes',b'car',b'delayed previously',b'none',2538.0,b'male single',b'<100',2.0,b'>=7',b'none',b'new car',b'unskilled resident',24.0,b'bad'
b'none',2.0,b'0<=X<200',25.0,b'rent',1.0,2.0,b'yes',b'life insurance',b'all paid',b'none',1264.0,b'male mar/wid',b'100<=X<500',1.0,b'1<=X<4',b'none',b'new car',b'skilled',15.0,b'bad'
b'none',2.0,b'0<=X<200',49.0,b'own',1.0,2.0,b'yes',b'life insurance',b'critical/other existing credit',b'none',8386.0,b'male single',b'<100',1.0,b'4<=X<7',b'none',b'furniture/equipment',b'skilled',30.0,b'bad'
b'bank',3.0,b'no checking',33.0,b'rent',1.0,2.0,b'yes',b'car',b'existing paid',b'none',4844.0,b'male single',b'<100',1.0,b'unemployed',b'yes',b'business',b'high qualif/self emp/mgmt',48.0,b'bad'
b'bank',1.0,b'>=200',28.0,b'own',1.0,1.0,b'yes',b'car',b'existing paid',b'none',2923.0,b'female div/dep/mar',b'100<=X<500',1.0,b'1<=X<4',b'yes',b'new car',b'high qualif/self emp/mgmt',21.0,b'good'
b'none',2.0,b'<0',26.0,b'own',2.0,2.0,b'yes',b'life insurance',b'existing paid',b'none',8229.0,b'male single',b'<100',1.0,b'1<=X<4',b'none',b'used car',b'skilled',36.0,b'bad'
b'none',2.0,b'no checking',30.0,b'own',1.0,2.0,b'yes',b'life insurance',b'critical/other existing credit',b'none',2028.0,b'male single',b'<100',2.0,b'4<=X<7',b'none',b'furniture/equipment',b'unskilled resident',24.0,b'good'
b'none',4.0,b'<0',25.0,b'rent',1.0,3.0,b'yes',b'life insurance',b'critical/other existing credit',b'none',1433.0,b'female div/dep/mar',b'<100',2.0,b'1<=X<4',b'none',b'furniture/equipment',b'skilled',15.0,b'good'
b'none',2.0,b'>=200',33.0,b'own',1.0,1.0,b'yes',b'life insurance',b'no credits/all paid',b'none',6289.0,b'male div/sep',b'<100',2.0,b'<1',b'none',b'business',b'skilled',42.0,b'good'
b'none',2.0,b'no checking',64.0,b'own',1.0,4.0,b'yes',b'real estate',b'existing paid',b'none',1409.0,b'female div/dep/mar',b'100<=X<500',1.0,b'unemployed',b'none',b'radio/tv',b'skilled',13.0,b'good'
b'none',4.0,b'<0',29.0,b'for free',1.0,2.0,b'yes',b'no known property',b'existing paid',b'none',6579.0,b'male single',b'<100',1.0,b'unemployed',b'yes',b'used car',b'high qualif/self emp/mgmt',24.0,b'good'
b'none',4.0,b'0<=X<200',48.0,b'own',1.0,2.0,b'yes',b'life insurance',b'critical/other existing credit',b'none',1743.0,b'male single',b'<100',2.0,b'>=7',b'none',b'radio/tv',b'unskilled resident',24.0,b'good'
b'none',2.0,b'no checking',37.0,b'own',2.0,1.0,b'yes',b'life insurance',b'critical/other existing credit',b'none',3565.0,b'male single',b'no known savings',2.0,b'<1',b'none',b'education',b'unskilled resident',12.0,b'good'
b'bank',4.0,b'no checking',34.0,b'own',2.0,4.0,b'yes',b'car',b'all paid',b'none',1569.0,b'male single',b'100<=X<500',1.0,b'>=7',b'none',b'radio/tv',b'unskilled resident',15.0,b'good'
b'none',2.0,b'<0',23.0,b'rent',1.0,4.0,b'yes',b'car',b'existing paid',b'none',1936.0,b'male mar/wid',b'no known savings',2.0,b'4<=X<7',b'none',b'radio/tv',b'unskilled resident',18.0,b'good'
b'none',4.0,b'<0',30.0,b'own',1.0,3.0,b'yes',b'life insurance',b'existing paid',b'none',3959.0,b'male single',b'<100',1.0,b'unemployed',b'yes',b'furniture/equipment',b'high qualif/self emp/mgmt',36.0,b'good'
